,0
325,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00011632_003.png
326,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00011794_004.png
327,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00011985_008.png
328,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013176_005.png
329,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013447_010.png
330,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013807_005.png
331,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00014029_004.png
332,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00014081_002.png
333,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00014785_005.png
334,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00015264_003.png
335,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00015376_024.png
336,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00015606_006.png
337,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00015650_000.png
338,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00015799_007.png
339,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00015833_002.png
340,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00016293_004.png
341,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00018251_006.png
342,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00018724_008.png
343,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00018724_013.png
344,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00018724_014.png
345,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00018867_016.png
346,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00018867_024.png
347,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00021277_033.png
348,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00021942_006.png
349,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00022442_002.png
350,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00025252_048.png
351,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00027045_002.png
352,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00027355_005.png
353,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00027355_009.png
354,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00027782_002.png
355,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000061_002.png
356,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000084_000.png
357,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000096_006.png
358,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000099_003.png
359,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000127_007.png
360,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000632_011.png
361,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000742_000.png
362,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000814_005.png
363,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00001248_017.png
364,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00001301_047.png
365,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00001483_014.png
366,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00001483_022.png
367,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00001558_008.png
368,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00001650_011.png
369,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00001775_001.png
370,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00001816_001.png
371,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00001847_004.png
372,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00002300_004.png
373,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00002395_007.png
374,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00002524_013.png
375,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00003028_004.png
376,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00003230_000.png
377,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00003361_005.png
378,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00003382_008.png
379,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00003719_006.png
380,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00003957_002.png
381,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00003995_000.png
382,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00004066_005.png
383,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00004121_004.png
384,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00004163_003.png
385,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00004281_000.png
386,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00004360_002.png
387,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00004461_015.png
388,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00004605_019.png
389,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00004850_008.png
390,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00004911_033.png
391,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00005026_015.png
392,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00005200_001.png
393,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00005372_009.png
394,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00005493_001.png
395,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00005499_003.png
396,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00005504_013.png
397,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00005759_010.png
398,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00006212_005.png
399,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00006318_006.png
400,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00006626_006.png
401,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00006667_001.png
402,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00006741_000.png
403,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00007034_016.png
404,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00007034_048.png
405,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00007078_002.png
406,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00007138_011.png
407,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00007285_004.png
408,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00007322_012.png
409,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00007339_003.png
410,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00007485_000.png
411,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00007735_041.png
412,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00008295_012.png
413,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00008499_004.png
414,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00008777_002.png
415,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00008888_050.png
416,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00009297_013.png
417,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00009321_008.png
418,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00009365_024.png
419,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00009386_006.png
420,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00009465_002.png
421,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00009608_014.png
422,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00009633_000.png
423,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00009709_010.png
424,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00009845_055.png
425,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00009934_001.png
426,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00009992_002.png
427,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00010172_000.png
428,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00010314_002.png
429,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00010548_003.png
430,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00010585_015.png
431,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00010613_014.png
432,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00010700_002.png
433,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00010772_007.png
434,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00010805_036.png
435,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00010850_001.png
436,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00010870_000.png
437,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00010953_000.png
438,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00010973_008.png
439,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00010992_009.png
440,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00011104_011.png
441,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00011380_020.png
442,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00011548_019.png
443,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00011597_003.png
444,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00011654_004.png
445,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00011702_075.png
446,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00011770_004.png
447,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00011890_001.png
448,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00012021_058.png
449,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00012043_004.png
450,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00012045_008.png
451,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00012132_002.png
452,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00012794_001.png
453,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00012834_035.png
454,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00012863_001.png
455,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00012874_017.png
456,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00012993_015.png
457,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013154_000.png
458,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013285_015.png
459,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013370_003.png
460,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013392_001.png
461,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013424_004.png
462,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013576_005.png
463,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013601_008.png
464,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013608_011.png
465,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013613_027.png
466,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013708_001.png
467,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013736_000.png
468,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013765_008.png
469,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013849_007.png
470,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00014253_051.png
471,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00014398_039.png
472,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00014475_001.png
473,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00014688_002.png
474,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00014771_005.png
475,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00014906_004.png
476,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00015236_000.png
477,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00015556_014.png
478,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00015647_003.png
479,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00015732_026.png
480,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00015732_030.png
481,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00015895_007.png
482,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00015895_016.png
483,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00016142_050.png
484,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00016211_007.png
485,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00016291_002.png
486,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00016429_021.png
487,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00016522_022.png
488,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00016574_001.png
489,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00016732_018.png
490,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00016739_000.png
491,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00017004_005.png
492,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00017036_020.png
493,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00017137_003.png
494,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00017188_000.png
495,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00017541_020.png
496,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00017632_000.png
497,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00017651_005.png
498,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00017753_031.png
499,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00017830_002.png
500,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00017947_018.png
501,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00018019_013.png
502,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00018091_016.png
503,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00018356_005.png
504,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00018427_008.png
505,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00018521_011.png
506,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00018555_003.png
507,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00019006_004.png
508,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00019235_000.png
509,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00019484_005.png
510,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00019594_002.png
511,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00019594_003.png
512,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00019829_000.png
513,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00020326_021.png
514,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00020326_097.png
515,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00020373_004.png
516,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00020671_000.png
517,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00020781_005.png
518,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00020918_000.png
519,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00021065_002.png
520,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00021201_021.png
521,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00021201_113.png
522,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00021457_033.png
523,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00021461_000.png
524,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00021796_011.png
525,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00021840_022.png
526,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00022290_018.png
527,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00022335_011.png
528,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00022416_068.png
529,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00022481_008.png
530,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00022599_000.png
531,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00022780_000.png
532,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00022883_006.png
533,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00025543_011.png
534,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00025707_009.png
535,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00025746_005.png
536,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00025839_019.png
537,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00026167_009.png
538,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00026341_003.png
539,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00026346_018.png
540,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00027338_000.png
541,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00027420_002.png
542,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00027657_003.png
543,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00027725_018.png
544,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00027726_060.png
545,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00028509_010.png
546,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00028628_006.png
547,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00028628_010.png
548,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00028725_001.png
549,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00028811_007.png
550,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00028961_003.png
551,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00028974_009.png
552,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00028974_020.png
553,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00029088_004.png
554,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00029401_002.png
555,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00029567_001.png
556,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00029755_003.png
557,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00030634_000.png
558,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000243_001.png
559,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000359_002.png
560,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000682_001.png
561,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00001047_002.png
562,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00001833_005.png
563,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00002524_032.png
564,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00002649_013.png
565,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00005476_002.png
566,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00006024_010.png
567,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00006673_000.png
568,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00008168_009.png
569,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00008841_017.png
570,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00008911_028.png
571,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00009845_026.png
572,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00012882_000.png
573,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013031_006.png
574,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013111_065.png
575,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013592_003.png
576,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00014393_001.png
577,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00014849_004.png
578,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00015212_006.png
579,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00015530_065.png
580,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00015646_000.png
581,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00015646_034.png
582,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00016122_005.png
583,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00017266_003.png
584,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00017747_002.png
585,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00019549_004.png
586,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00020405_008.png
587,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00021112_005.png
588,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00021441_001.png
589,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00022633_000.png
590,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00023078_007.png
591,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00023156_019.png
592,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00023316_004.png
593,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00025295_002.png
594,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00025849_043.png
595,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00026132_019.png
596,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00026670_001.png
597,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00027213_025.png
598,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00029431_003.png
599,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00029981_002.png
600,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000181_001.png
601,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000232_000.png
602,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000545_004.png
603,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000733_003.png
604,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00001409_002.png
605,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00001998_000.png
606,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00002395_021.png
607,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00002395_036.png
608,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00002739_001.png
609,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00002760_000.png
610,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00002763_002.png
611,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00003675_000.png
612,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00004048_012.png
613,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00004065_011.png
614,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00004973_001.png
615,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00005646_019.png
616,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00006258_000.png
617,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00006787_000.png
618,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00007109_006.png
619,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00007498_000.png
620,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00008267_000.png
621,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00010995_001.png
622,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00011087_001.png
623,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00011700_001.png
624,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00012437_000.png
625,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013429_000.png
626,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013582_000.png
627,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00013884_003.png
628,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00014022_070.png
629,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00014870_002.png
630,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00015166_004.png
631,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00016691_001.png
632,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00017946_000.png
633,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00021024_001.png
634,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00022537_001.png
635,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00022914_003.png
636,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00023853_000.png
637,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00024012_000.png
638,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00007352_000.png
639,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00007712_002.png
640,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00008015_000.png
641,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00008694_002.png
642,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00012833_000.png
643,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000181_017.png
644,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000181_035.png
645,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000246_011.png
646,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000250_005.png
647,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000268_001.png
648,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000360_008.png
649,/Users/adithya/Documents/MATLAB/project/cbir_dataset/sample/images/00000459_037.png
